#id_tuit,date,text
1506624133219721223,2022-03-23 09:29:19-04:00,"Pero las consecuencias de este enclaustramiento no solo son económicas, sino también políticas, sociales y culturales."
1506624130602475524,2022-03-23 09:29:19-04:00,"(Hilo) El Litoral boliviano ha sido una inmensurable fuente de recursos que ha servido para potenciar la economía chilena, en cambio a Bolivia esta situación le ha generado daños económicos que sufre a diario en su comercio internacional. https://t.co/InsbrkXHbt"
1506623917758287875,2022-03-23 09:28:28-04:00,Se calcula que #Bolivia pierde la posibilidad de crecer el 1% del Producto Interno Bruto de manera anual debido al enclaustramiento.
1506623915610853382,2022-03-23 09:28:27-04:00,Sufrimos las consecuencias de la conflictividad social que se genera en otros países al ver interrumpido nuestro tránsito por paros y huelgas en territorio extranjero; pagamos costos de manejo de carga y de operadores portuarios que aprovechan concesiones para imponer tarifas.
1506623913375191052,2022-03-23 09:28:27-04:00,"Mencionamos algunos efectos de no tener una salida soberana al mar: Nuestra producción paga un 33% más de lo que paga en promedio cualquier otro país de la región; buena parte de nuestro comercio depende de normas que imponen los países costeros, ocasionando retrasos y burocracia"
1506623910753755136,2022-03-23 09:28:26-04:00,"El injusto enclaustramiento ha dificultado la inserción de nuestro país al flujo del comercio internacional, sometiéndola a un alto costo de transporte para llegar a mercados de ultramar."
1506623908212006918,2022-03-23 09:28:26-04:00,"La guerra del Pacífico cercenó más de 120 mil kilómetros cuadrados de territorio, con abundantes recursos naturales, además de 400 kilómetros de costa en el océano Pacífico, privando a Bolivia de su acceso al mar, y privando a pueblos de su relación ancestral con los mares. https://t.co/UYGuUykjFb"
1506623655920517122,2022-03-23 09:27:25-04:00,También avanzamos en proyectos estratégicos como el de la Hidrovía Ichilo-Mamoré para nuestra salida al Atlántico. Seguiremos promoviendo proyectos orientados a consolidar vías alternativas para nuestro comercio exterior.
1506623653747777539,2022-03-23 09:27:25-04:00,"Asimismo se han dado pasos importantes en el proyecto de modernización del puerto de Ilo para ampliar el muelle, las áreas de respaldo del terminal de granos y silos, el área de almacenaje y la adquisición de equipos."
1506623651101417474,2022-03-23 09:27:24-04:00,"Se realizaron a la fecha dos reuniones técnicas abordando los temas relacionados a la operatividad,  inversiones y ampliación de espacios para contenedores."
1506623648253235203,2022-03-23 09:27:24-04:00,"En el marco de la Declaración de La Paz entre el Estado Plurinacional de Bolivia y la hermana República del Perú, del 30 de octubre de 2021, se conformó el Equipo Binacional permanente de desarrollo del Puerto de Ilo."
1506623644465774603,2022-03-23 09:27:23-04:00,"Trabajando junto al pueblo, el 23 de marzo de 2021, a meses de haber asumido el Gobierno Nacional, nos trazamos una Hoja de Ruta sobre la cual hemos estado avanzando."
1506623641026498567,2022-03-23 09:27:22-04:00,"Esta nueva afectación a la soberanía nacional, así como la guerra de 1879, deben convertirse en una lección aprendida, para no volver a cometer esos errores. Los intereses del pueblo siempre deben anteponerse a los intereses individuales y de grupos oligárquicos."
1506623637599789060,2022-03-23 09:27:21-04:00,"El litio, recurso estratégico de orden mundial, como en 1879 eran el salitre y el guano, fue uno de los factores por los que transnacionales expresaron con total descaro su apoyo a la ruptura del orden constitucional en noviembre de 2019, después de 37 años de vida democrática."
1506623634143596549,2022-03-23 09:27:20-04:00,"Esta injusta guerra del siglo XIX, debe ser hoy un llamado a la atención de las bolivianas y bolivianos, sobre la importancia de la defensa de nuestra soberanía y nuestros recursos naturales. https://t.co/bE7kkIYvnn"
1506623076066340870,2022-03-23 09:25:07-04:00,"Por otro lado, la oligarquía minera boliviana, encabezada por Aniceto Arce, en complicidad con Narciso Campero, habían confabulado para llevar al fracaso a Daza, para defender los intereses mineros ligados al capital chileno. Un Golpe de Estado selló la suerte de Daza."
1506623073843355652,2022-03-23 09:25:07-04:00,"Por otro lado, la oligarquía minera boliviana, encabezada por Aniceto Arce, en complicidad con Narciso Campero, habían confabulado para llevar al fracaso a Daza para defender los intereses mineros ligados al capital chileno."
1506623071465189377,2022-03-23 09:25:06-04:00,"El 14 de febrero de 1879 Chile ocupó el puerto boliviano de Antofagasta, el 21 de marzo atacó Calama y el 23 de marzo mataron a Eduardo Abaroa, que defendía puente de Topáter, sin rendirse pese a la superioridad del enemigo, en uno de los actos más heroicos de esa injusta guerra."
1506623069451956230,2022-03-23 09:25:06-04:00,"Pero también es necesario señalar que las clases dominantes bolivianas fueron cómplices indirectas de la pérdida de nuestra cualidad marítima, pues no tuvieron la capacidad de construir un Estado que resguardara nuestro territorio, nuestra soberanía y nuestros recursos naturales."
1506623067287658499,2022-03-23 09:25:05-04:00,"Fue una guerra de agresión, en la que oligarquías chilenas estaban al servicio de intereses ingleses y se había armado en la medida de sus intenciones de ocupación territorial, mientras que Bolivia y Perú fueron sorprendidos desprovistos de medios bélicos."
1506623065282822154,2022-03-23 09:25:05-04:00,"Fue una guerra ocasionada por el deseo de Inglaterra de tener el control sobre dos recursos fundamentales para la revolución agrícola de Europa: el salitre y el guano, elementos base para la fabricación de fertilizantes."
1506623063261167619,2022-03-23 09:25:04-04:00,"En 1879, la invasión militar chilena a los puertos bolivianos, arrastró a nuestro país a una guerra entre pueblos hermanos,  que no deseó ni buscó, y en la que perdimos miles de vidas."
1506623060673183755,2022-03-23 09:25:04-04:00,"Mantenemos viva la memoria de Eduardo Abaroa, Ladislao Cabrera, Genoveva Ríos, Juancito Pinto, entre muchos otros, como grandes ejemplos de heroísmo, pues ofrendaron sus vidas en la defensa de nuestra amada Patria. https://t.co/PXDbpJBur9"
1506623055291990027,2022-03-23 09:25:02-04:00,"(Hilo) Hoy, recordamos 143 años de la defensa de Calama, producto de la invasión chilena, rindiendo homenaje a nuestras heroínas y héroes que defendieron el Litoral boliviano, con los más altos valores de patriotismo. #DíaDelMar #MarParaBolivia https://t.co/km25tMkALq"
1506605938341462022,2022-03-23 08:17:01-04:00,"#ENVIVO Con una ofrenda floral a los pies del monumento de Eduardo Abaroa, iniciamos el acto en conmemoración por el #DíaDelMar y rendimos homenaje a nuestros héroes que, en 1879, defendieron el Litoral boliviano. #MarParaBolivia #ElMarNosUne https://t.co/mILFoYTQ2D"
1506436706517622788,2022-03-22 21:04:33-04:00,"Actualmente, están en ejecución otros 58 proyectos para dotar de agua potable y alcantarillado a diferentes localidades. También realizamos proyectos de riego en comunidades indígenas mediante presas, atajados y otros, impulsando su producción y la sustitución de importaciones."
1506436704361660417,2022-03-22 21:04:33-04:00,"(Hilo) El acceso al agua es un derecho fundamental reconocido por nuestra Constitución Política del Estado. En la gestión 2021, concluimos 66 proyectos de agua potable y alcantarillado en todo el país, con una inversión de Bs105,5 millones. #DíaMundialDelAgua https://t.co/Cgs8fnoqng"
