#id_tuit,date,text
1501409052391198720,2022-03-09 00:06:27-04:00,@PRubnCastilloC1 Gracias Prucast!
1501368335379812356,2022-03-08 21:24:39-04:00,@Ceci_zrt Jajajajaja ay de bueno! Si son
1501338275394375681,2022-03-08 19:25:13-04:00,@CarranzaPachu @Csanchezberzain @marieeeeee75 @TesoroPaz @TeamDoctor9 @MonicaAparicioA @AdriAeroshk @aeroshkadri @MarceMeave39 @Nicole43797338 @CARITO_Bolivia Gracias querida Pachu! Feliz dia! 🤗 https://t.co/ZaGlBZfyHb
1501285396772278274,2022-03-08 15:55:05-04:00,"@WalticaC Otra de las mujeres que mando a matar #Evo, otra víctima mujer de los masistas ""feministas"""
1501276410777718785,2022-03-08 15:19:23-04:00,RT @JaguarLiber: @EsaLibertaria @SusanaBejarano @ValeQinaya @susanariverog @LorenVillarroel @NadiaCruzDP @mujerescreando1 @Adriana1989sa @c…
1501246725083836420,2022-03-08 13:21:25-04:00,@ElianaQAR Feliz día Elianita! https://t.co/zll06XxDKj
1501245552109006851,2022-03-08 13:16:46-04:00,@WalticaC #DondeEstaNoe nos faltan #GabrielaAlfaro #ZulmaVargas #HanaliHuaycho y muchas más!
1501242476820148234,2022-03-08 13:04:32-04:00,"Uds. no pueden hablar a nombre de NI UNA SOLA MUJER. Porqué son cómplices funcionales o sirvientas de la dictadura. Del asesino, violador y pedófilo. @SusanaBejarano @ValeQinaya @susanariverog @LorenVillarroel @NadiaCruzDP @mujerescreando1 @Adriana1989sa @canela_cs  Sinvergüenzas https://t.co/fSsBtbgfw4"
1501228992090701827,2022-03-08 12:10:57-04:00,"RT @JaguarLiber: Buenas amigos, recuerden hoy es el día internacional de la mujer, no de la feminista. Más información: https://t.co/A6iCLY…"
1500850967041953800,2022-03-07 11:08:49-04:00,"@JuanFante @dexabot No me parece raro la persona qué la quiere financiar, para nada. Es consecuente. Lo qué me da para pensar don Juan es que su bronca a Santa Cruz nubla su capacidad de razonar y su pragmatismo, tanto como para hacerlo defender a feministas socialistas. Inconsistencia ideológica."
1500847860140720129,2022-03-07 10:56:28-04:00,@SDoriaMedina Qué se puede esperar si usted pertenece a la internacional SOCIALISTA.  Típico caviar en discurso pero cerdo burgués en la práctica.  De cuentas al país de lo que hizo y cómo pactó con la dictadura en la transición más bien. Sinvergüenza!
1500824697717628928,2022-03-07 09:24:26-04:00,RT @MarchettiFabio7: @SDoriaMedina Samuel 15 años en la oposición y dejaste q el mAS hiciera lo q quisiera. De q nos sirvió tu posición tib…
